SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
31658,05/30/2020,Biobio,Chile,2020-05-31 02:32:45,1888,11,0
31659,05/30/2020,Bolivar,Colombia,2020-05-31 02:32:45,2845,140,432
31660,05/30/2020,Bonaire- Sint Eustatius and Saba,Netherlands,2020-05-31 02:32:45,6,0,6
31661,05/30/2020,Boyaca,Colombia,2020-05-31 02:32:45,190,10,71
31662,05/30/2020,Brandenburg,Germany,2020-05-31 02:32:45,3279,170,3000
31663,05/30/2020,Bremen,Germany,2020-05-31 02:32:45,1404,42,1200
31664,05/30/2020,British Columbia,Canada,2020-05-31 02:32:45,2573,164,2181
31665,05/30/2020,British Virgin Islands,UK,2020-05-31 02:32:45,8,1,7
31666,05/30/2020,C. Valenciana,Spain,2020-05-31 02:32:45,11199,1332,9970
31667,05/30/2020,Cajamarca,Peru,2020-05-31 02:32:45,720,5,0
31668,05/30/2020,Calabria,Italy,2020-05-31 02:32:45,1158,97,910
31669,05/30/2020,Caldas,Colombia,2020-05-31 02:32:45,135,6,87
31670,05/30/2020,California,US,2020-05-31 02:32:45,109895,4144,0
31671,05/30/2020,Callao,Peru,2020-05-31 02:32:45,12105,312,0
31672,05/30/2020,Campania,Italy,2020-05-31 02:32:45,4797,411,3405
31673,05/30/2020,Campeche,Mexico,2020-05-31 02:32:45,563,83,352
31674,05/30/2020,Canarias,Spain,2020-05-31 02:32:45,2343,151,1537
31675,05/30/2020,Cantabria,Spain,2020-05-31 02:32:45,2298,202,2287
31676,05/30/2020,Capital District,Colombia,2020-05-31 02:32:45,9162,250,2918
31677,05/30/2020,Caqueta,Colombia,2020-05-31 02:32:45,24,1,7
31678,05/30/2020,Casanare,Colombia,2020-05-31 02:32:45,34,0,23
31679,05/30/2020,Castilla - La Mancha,Spain,2020-05-31 02:32:45,17184,2945,6392
31680,05/30/2020,Castilla y Leon,Spain,2020-05-31 02:32:45,18804,1923,8716
31681,05/30/2020,Catalonia,Spain,2020-05-31 02:32:45,59003,5587,26203
31682,05/30/2020,Cauca,Colombia,2020-05-31 02:32:45,91,4,43
31683,05/30/2020,Cayman Islands,UK,2020-05-31 02:32:45,141,1,68
31684,05/30/2020,Ceara,Brazil,2020-05-31 02:32:45,46506,2956,0
31685,05/30/2020,Cesar,Colombia,2020-05-31 02:32:45,163,12,59
31686,05/30/2020,Ceuta,Spain,2020-05-31 02:32:45,145,4,163
31687,05/30/2020,Channel Islands,UK,2020-05-31 02:32:45,560,45,525
31688,05/30/2020,Chiapas,Mexico,2020-05-31 02:32:45,1711,131,955
31689,05/30/2020,Chiba,Japan,2020-05-31 02:32:45,907,45,805
31690,05/30/2020,Chihuahua,Mexico,2020-05-31 02:32:45,1569,314,1095
31691,05/30/2020,Choco,Colombia,2020-05-31 02:32:45,196,5,18
31692,05/30/2020,Chongqing,Mainland China,2020-05-31 02:32:45,579,6,573
31693,05/30/2020,Ciudad de Mexico,Mexico,2020-05-31 02:32:45,24265,2621,17626
31694,05/30/2020,Coahuila,Mexico,2020-05-31 02:32:45,1084,77,768
31695,05/30/2020,Colima,Mexico,2020-05-31 02:32:45,141,21,80
31696,05/30/2020,Colorado,US,2020-05-31 02:32:45,26084,1443,0
31697,05/30/2020,Connecticut,US,2020-05-31 02:32:45,42022,3912,0
31698,05/30/2020,Coquimbo,Chile,2020-05-31 02:32:45,597,2,0
31699,05/30/2020,Cordoba,Colombia,2020-05-31 02:32:45,110,6,27
31700,05/30/2020,Cundinamarca,Colombia,2020-05-31 02:32:45,811,15,247
31701,05/30/2020,Curacao,Netherlands,2020-05-31 02:32:45,19,1,14
31702,05/30/2020,Cusco,Peru,2020-05-31 02:32:45,1015,3,0
31703,05/30/2020,Delaware,US,2020-05-31 02:32:45,9422,361,0
31704,05/30/2020,Diamond Princess cruise ship,Canada,2020-05-31 02:32:45,1,1,0
31705,05/30/2020,Diamond Princess cruise ship,US,2020-05-31 02:32:45,49,0,0
31706,05/30/2020,District of Columbia,US,2020-05-31 02:32:45,8717,462,0
31707,05/30/2020,Distrito Federal,Brazil,2020-05-31 02:32:45,9474,162,0
31708,05/30/2020,Durango,Mexico,2020-05-31 02:32:45,365,37,189
31709,05/30/2020,Ehime,Japan,2020-05-31 02:32:45,82,4,54
31710,05/30/2020,Emilia-Romagna,Italy,2020-05-31 02:32:45,27759,4107,20373
31711,05/30/2020,Espirito Santo,Brazil,2020-05-31 02:32:45,13437,583,0
31712,05/30/2020,Extremadura,Spain,2020-05-31 02:32:45,2964,508,2652
31713,05/30/2020,Falkland Islands (Malvinas),UK,2020-05-31 02:32:45,13,0,13
31714,05/30/2020,Faroe Islands,Denmark,2020-05-31 02:32:45,187,0,187
31715,05/30/2020,Florida,US,2020-05-31 02:32:45,55424,2447,0
31716,05/30/2020,French Guiana,France,2020-05-31 02:32:45,477,1,185
31717,05/30/2020,French Polynesia,France,2020-05-31 02:32:45,60,0,60
31718,05/30/2020,Friuli Venezia Giulia,Italy,2020-05-31 02:32:45,3271,333,2633
31719,05/30/2020,Fujian,Mainland China,2020-05-31 02:32:45,358,1,355
31720,05/30/2020,Fukui,Japan,2020-05-31 02:32:45,122,8,109
31721,05/30/2020,Fukuoka,Japan,2020-05-31 02:32:45,743,26,616
31722,05/30/2020,Fukushima,Japan,2020-05-31 02:32:45,81,0,75
31723,05/30/2020,Galicia,Spain,2020-05-31 02:32:45,9120,609,9204
31724,05/30/2020,Gansu,Mainland China,2020-05-31 02:32:45,139,2,137
31725,05/30/2020,Georgia,US,2020-05-31 02:32:45,46331,2004,0
31726,05/30/2020,Gibraltar,UK,2020-05-31 02:32:45,169,0,149
31727,05/30/2020,Gifu,Japan,2020-05-31 02:32:45,150,7,141
31728,05/30/2020,Goias,Brazil,2020-05-31 02:32:45,3585,122,0
31729,05/30/2020,Grand Princess,Canada,2020-05-31 02:32:45,13,0,13
31730,05/30/2020,Grand Princess,US,2020-05-31 02:32:45,103,3,0
31731,05/30/2020,Greenland,Denmark,2020-05-31 02:32:45,13,0,11
31732,05/30/2020,Guadeloupe,France,2020-05-31 02:32:45,162,14,138
31733,05/30/2020,Guainia,Colombia,2020-05-31 02:32:45,6,0,0
31734,05/30/2020,Guam,US,2020-05-31 02:32:45,172,5,0
31735,05/30/2020,Guanajuato,Mexico,2020-05-31 02:32:45,1463,107,871
31736,05/30/2020,Guangdong,Mainland China,2020-05-31 02:32:45,1593,8,1583
31737,05/30/2020,Guangxi,Mainland China,2020-05-31 02:32:45,254,2,252
31738,05/30/2020,Guerrero,Mexico,2020-05-31 02:32:45,1827,261,1197
31739,05/30/2020,Guizhou,Mainland China,2020-05-31 02:32:45,147,2,145
31740,05/30/2020,Gunma,Japan,2020-05-31 02:32:45,149,19,118
31741,05/30/2020,Hainan,Mainland China,2020-05-31 02:32:45,169,6,163
31742,05/30/2020,Hamburg,Germany,2020-05-31 02:32:45,5082,246,4700
31743,05/30/2020,Hawaii,US,2020-05-31 02:32:45,651,17,0
31744,05/30/2020,Hebei,Mainland China,2020-05-31 02:32:45,328,6,322
31745,05/30/2020,Heilongjiang,Mainland China,2020-05-31 02:32:45,945,13,932
31746,05/30/2020,Henan,Mainland China,2020-05-31 02:32:45,1276,22,1254
31747,05/30/2020,Hessen,Germany,2020-05-31 02:32:45,10003,476,8900
31748,05/30/2020,Hidalgo,Mexico,2020-05-31 02:32:45,1670,299,900
31749,05/30/2020,Hiroshima,Japan,2020-05-31 02:32:45,164,3,151
31750,05/30/2020,Hokkaido,Japan,2020-05-31 02:32:45,1077,86,783
31751,05/30/2020,Hong Kong,Hong Kong,2020-05-31 02:32:45,1082,4,1036
31752,05/30/2020,Huancavelica,Peru,2020-05-31 02:32:45,430,1,0
31753,05/30/2020,Huanuco,Peru,2020-05-31 02:32:45,848,10,0
31754,05/30/2020,Hubei,Mainland China,2020-05-31 02:32:45,68135,4512,63619
31755,05/30/2020,Huila,Colombia,2020-05-31 02:32:45,247,13,160
31756,05/30/2020,Hunan,Mainland China,2020-05-31 02:32:45,1019,4,1015
31757,05/30/2020,Hyogo,Japan,2020-05-31 02:32:45,699,41,626
31758,05/30/2020,Ibaraki,Japan,2020-05-31 02:32:45,168,10,147
31759,05/30/2020,Ica,Peru,2020-05-31 02:32:45,2789,239,0
31760,05/30/2020,Idaho,US,2020-05-31 02:32:45,2803,82,0
31761,05/30/2020,Illinois,US,2020-05-31 02:32:45,118917,5330,0
31762,05/30/2020,Indiana,US,2020-05-31 02:32:45,34211,2125,0
31763,05/30/2020,Inner Mongolia,Mainland China,2020-05-31 02:32:45,232,1,206
31764,05/30/2020,Iowa,US,2020-05-31 02:32:45,19244,531,0
31765,05/30/2020,Ishikawa,Japan,2020-05-31 02:32:45,298,25,219
31766,05/30/2020,Isle of Man,UK,2020-05-31 02:32:45,336,24,309
31767,05/30/2020,Jalisco,Mexico,2020-05-31 02:32:45,1660,139,932
31768,05/30/2020,Jiangsu,Mainland China,2020-05-31 02:32:45,653,0,653
31769,05/30/2020,Jiangxi,Mainland China,2020-05-31 02:32:45,937,1,936
31770,05/30/2020,Jilin,Mainland China,2020-05-31 02:32:45,155,2,144
31771,05/30/2020,Junin,Peru,2020-05-31 02:32:45,1816,19,0
31772,05/30/2020,Kagawa,Japan,2020-05-31 02:32:45,28,0,28
31773,05/30/2020,Kagoshima,Japan,2020-05-31 02:32:45,10,0,10
31774,05/30/2020,Kanagawa,Japan,2020-05-31 02:32:45,1363,86,1061
31775,05/30/2020,Kansas,US,2020-05-31 02:32:45,9690,215,0
31776,05/30/2020,Kentucky,US,2020-05-31 02:32:45,9704,431,0
31777,05/30/2020,Kochi,Japan,2020-05-31 02:32:45,74,3,70
31778,05/30/2020,Kumamoto,Japan,2020-05-31 02:32:45,47,3,42
31779,05/30/2020,Kyoto,Japan,2020-05-31 02:32:45,358,17,323
31780,05/30/2020,La Guajira,Colombia,2020-05-31 02:32:45,57,4,18
31781,05/30/2020,La Libertad,Peru,2020-05-31 02:32:45,3998,184,0
31782,05/30/2020,La Rioja,Spain,2020-05-31 02:32:45,4051,360,3107
31783,05/30/2020,Lambayeque,Peru,2020-05-31 02:32:45,7020,611,0
31784,05/30/2020,Lazio,Italy,2020-05-31 02:32:45,7715,728,3932
31785,05/30/2020,Liaoning,Mainland China,2020-05-31 02:32:45,149,2,147
31786,05/30/2020,Liguria,Italy,2020-05-31 02:32:45,9651,1459,7411
31787,05/30/2020,Lima,Peru,2020-05-31 02:32:45,96583,1625,0
31788,05/30/2020,Lombardia,Italy,2020-05-31 02:32:45,88758,16079,50870
31789,05/30/2020,Loreto,Peru,2020-05-31 02:32:45,4635,295,0
31790,05/30/2020,Los Lagos,Chile,2020-05-31 02:32:45,860,13,0
31791,05/30/2020,Los Rios,Chile,2020-05-31 02:32:45,345,6,0
31792,05/30/2020,Louisiana,US,2020-05-31 02:32:45,39577,2786,0
31793,05/30/2020,Macau,Macau,2020-05-31 02:32:45,45,0,45
31794,05/30/2020,Madre de Dios,Peru,2020-05-31 02:32:45,485,6,0
31795,05/30/2020,Madrid,Spain,2020-05-31 02:32:45,68740,8691,40736
31796,05/30/2020,Magallanes,Chile,2020-05-31 02:32:45,1054,19,0
31797,05/30/2020,Magdalena,Colombia,2020-05-31 02:32:45,568,38,173
31798,05/30/2020,Maine,US,2020-05-31 02:32:45,2282,89,0
31799,05/30/2020,Manitoba,Canada,2020-05-31 02:32:45,294,7,278
31800,05/30/2020,Maranhao,Brazil,2020-05-31 02:32:45,32620,932,0
31801,05/30/2020,Marche,Italy,2020-05-31 02:32:45,6727,987,4393
31802,05/30/2020,Martinique,France,2020-05-31 02:32:45,200,14,98
31803,05/30/2020,Maryland,US,2020-05-31 02:32:45,52015,2509,0
31804,05/30/2020,Massachusetts,US,2020-05-31 02:32:45,96301,6768,0
31805,05/30/2020,Mato Grosso,Brazil,2020-05-31 02:32:45,2361,57,0
31806,05/30/2020,Mato Grosso do Sul,Brazil,2020-05-31 02:32:45,1418,19,0
31807,05/30/2020,Maule,Chile,2020-05-31 02:32:45,1256,15,0
31808,05/30/2020,Mayotte,France,2020-05-31 02:32:45,1699,21,1385
31809,05/30/2020,Mecklenburg-Vorpommern,Germany,2020-05-31 02:32:45,761,20,721
31810,05/30/2020,Melilla,Spain,2020-05-31 02:32:45,121,2,125
31811,05/30/2020,Meta,Colombia,2020-05-31 02:32:45,974,9,101
31812,05/30/2020,Metropolitana,Chile,2020-05-31 02:32:45,76251,728,0
31813,05/30/2020,Mexico,Mexico,2020-05-31 02:32:45,14334,1148,11213
31814,05/30/2020,Michigan,US,2020-05-31 02:32:45,56969,5464,0
31815,05/30/2020,Michoacan,Mexico,2020-05-31 02:32:45,1869,163,1278
31816,05/30/2020,Mie,Japan,2020-05-31 02:32:45,45,1,41
31817,05/30/2020,Minas Gerais,Brazil,2020-05-31 02:32:45,9630,263,0
31818,05/30/2020,Minnesota,US,2020-05-31 02:32:45,24190,1036,0
31819,05/30/2020,Mississippi,US,2020-05-31 02:32:45,15229,723,0
31820,05/30/2020,Missouri,US,2020-05-31 02:32:45,13298,774,0
31821,05/30/2020,Miyagi,Japan,2020-05-31 02:32:45,88,1,87
31822,05/30/2020,Miyazaki,Japan,2020-05-31 02:32:45,17,0,17
31823,05/30/2020,Molise,Italy,2020-05-31 02:32:45,436,22,258
31824,05/30/2020,Montana,US,2020-05-31 02:32:45,505,17,0
31825,05/30/2020,Montserrat,UK,2020-05-31 02:32:45,11,1,10
31826,05/30/2020,Moquegua,Peru,2020-05-31 02:32:45,477,2,0
31827,05/30/2020,Morelos,Mexico,2020-05-31 02:32:45,1391,262,847
31828,05/30/2020,Murcia,Spain,2020-05-31 02:32:45,1597,148,2180
31829,05/30/2020,Nagano,Japan,2020-05-31 02:32:45,75,0,69
31830,05/30/2020,Nagasaki,Japan,2020-05-31 02:32:45,17,1,16
31831,05/30/2020,Nara,Japan,2020-05-31 02:32:45,92,2,88
31832,05/30/2020,Narino,Colombia,2020-05-31 02:32:45,946,39,116
31833,05/30/2020,Navarra,Spain,2020-05-31 02:32:45,5247,490,3905
31834,05/30/2020,Nayarit,Mexico,2020-05-31 02:32:45,552,52,349
31835,05/30/2020,Nebraska,US,2020-05-31 02:32:45,13905,170,0
31836,05/30/2020,Nevada,US,2020-05-31 02:32:45,8517,417,0
31837,05/30/2020,New Brunswick,Canada,2020-05-31 02:32:45,129,0,120
31838,05/30/2020,New Caledonia,France,2020-05-31 02:32:45,19,0,18
31839,05/30/2020,New Hampshire,US,2020-05-31 02:32:45,4492,238,0
31840,05/30/2020,New Jersey,US,2020-05-31 02:32:45,159608,11634,0
31841,05/30/2020,New Mexico,US,2020-05-31 02:32:45,7624,351,0
31842,05/30/2020,New South Wales,Australia,2020-05-31 02:32:45,3095,48,2685
31843,05/30/2020,New York,US,2020-05-31 02:32:45,369660,29710,0
31844,05/30/2020,Newfoundland and Labrador,Canada,2020-05-31 02:32:45,261,3,255
31845,05/30/2020,Niedersachsen,Germany,2020-05-31 02:32:45,11958,596,10600
31846,05/30/2020,Niigata,Japan,2020-05-31 02:32:45,82,0,77
31847,05/30/2020,Ningxia,Mainland China,2020-05-31 02:32:45,75,0,75
31848,05/30/2020,Nordrhein-Westfalen,Germany,2020-05-31 02:32:45,37910,1595,34300
31849,05/30/2020,Norte de Santander,Colombia,2020-05-31 02:32:45,128,13,85
31850,05/30/2020,North Carolina,US,2020-05-31 02:32:45,27794,929,0
31851,05/30/2020,North Dakota,US,2020-05-31 02:32:45,2554,60,0
31852,05/30/2020,Northern Mariana Islands,US,2020-05-31 02:32:45,22,2,0
31853,05/30/2020,Northern Territory,Australia,2020-05-31 02:32:45,29,0,29
31854,05/30/2020,Northwest Territories,Canada,2020-05-31 02:32:45,5,0,5
31855,05/30/2020,Nova Scotia,Canada,2020-05-31 02:32:45,1056,60,978
31856,05/30/2020,Nuble,Chile,2020-05-31 02:32:45,1256,23,0
31857,05/30/2020,Nuevo Leon,Mexico,2020-05-31 02:32:45,1372,87,997
31858,05/30/2020,OHiggins,Chile,2020-05-31 02:32:45,756,16,0
31859,05/30/2020,Oaxaca,Mexico,2020-05-31 02:32:45,1333,148,837
31860,05/30/2020,Ohio,US,2020-05-31 02:32:45,35033,2149,0
31861,05/30/2020,Oita,Japan,2020-05-31 02:32:45,60,1,58
31862,05/30/2020,Okayama,Japan,2020-05-31 02:32:45,25,0,25
31863,05/30/2020,Okinawa,Japan,2020-05-31 02:32:45,145,6,137
31864,05/30/2020,Oklahoma,US,2020-05-31 02:32:45,6418,334,0
31865,05/30/2020,Ontario,Canada,2020-05-31 02:32:45,29023,2332,21754
31866,05/30/2020,Oregon,US,2020-05-31 02:32:45,4185,153,0
31867,05/30/2020,Osaka,Japan,2020-05-31 02:32:45,1782,83,1552
31868,05/30/2020,P.A. Bolzano,Italy,2020-05-31 02:32:45,2596,291,2168
31869,05/30/2020,P.A. Trento,Italy,2020-05-31 02:32:45,4429,462,3601
31870,05/30/2020,Pais Vasco,Spain,2020-05-31 02:32:45,13506,1424,16160
31871,05/30/2020,Para,Brazil,2020-05-31 02:32:45,37296,2900,0
31872,05/30/2020,Paraiba,Brazil,2020-05-31 02:32:45,12862,347,0
31873,05/30/2020,Parana,Brazil,2020-05-31 02:32:45,4473,181,0
31874,05/30/2020,Pasco,Peru,2020-05-31 02:32:45,458,9,0
31875,05/30/2020,Pennsylvania,US,2020-05-31 02:32:45,75697,5537,0
31876,05/30/2020,Pernambuco,Brazil,2020-05-31 02:32:45,33427,2740,0
31877,05/30/2020,Piaui,Brazil,2020-05-31 02:32:45,4745,157,0
31878,05/30/2020,Piemonte,Italy,2020-05-31 02:32:45,30583,3858,21435
31879,05/30/2020,Piura,Peru,2020-05-31 02:32:45,7180,510,0
31880,05/30/2020,Port Quarantine,Japan,2020-05-31 02:32:45,194,0,153
31881,05/30/2020,Prince Edward Island,Canada,2020-05-31 02:32:45,27,0,27
31882,05/30/2020,Puebla,Mexico,2020-05-31 02:32:45,2918,349,1827
31883,05/30/2020,Puerto Rico,US,2020-05-31 02:32:45,3718,133,0
31884,05/30/2020,Puglia,Italy,2020-05-31 02:32:45,4490,500,2768
31885,05/30/2020,Puno,Peru,2020-05-31 02:32:45,333,7,0
31886,05/30/2020,Putumayo,Colombia,2020-05-31 02:32:45,8,1,0
31887,05/30/2020,Qinghai,Mainland China,2020-05-31 02:32:45,18,0,18
31888,05/30/2020,Quebec,Canada,2020-05-31 02:32:45,50651,4439,16070
31889,05/30/2020,Queensland,Australia,2020-05-31 02:32:45,1058,7,1046
31890,05/30/2020,Queretaro,Mexico,2020-05-31 02:32:45,875,104,546
31891,05/30/2020,Quindio,Colombia,2020-05-31 02:32:45,107,2,74
31892,05/30/2020,Quintana Roo,Mexico,2020-05-31 02:32:45,1850,347,1218
31893,05/30/2020,Recovered,US,2020-05-31 02:32:45,0,0,416461
31894,05/30/2020,Reunion,France,2020-05-31 02:32:45,471,1,411
31895,05/30/2020,Rheinland-Pfalz,Germany,2020-05-31 02:32:45,6695,230,6181
31896,05/30/2020,Rhode Island,US,2020-05-31 02:32:45,14819,711,0
31897,05/30/2020,Rio Grande do Norte,Brazil,2020-05-31 02:32:45,7402,305,0
31898,05/30/2020,Rio Grande do Sul,Brazil,2020-05-31 02:32:45,9242,218,0
31899,05/30/2020,Rio de Janeiro,Brazil,2020-05-31 02:32:45,52420,5277,0
31900,05/30/2020,Risaralda,Colombia,2020-05-31 02:32:45,251,8,206
31901,05/30/2020,Rondonia,Brazil,2020-05-31 02:32:45,4743,151,0
31902,05/30/2020,Roraima,Brazil,2020-05-31 02:32:45,3299,110,0
31903,05/30/2020,Saarland,Germany,2020-05-31 02:32:45,2731,165,2491
31904,05/30/2020,Sachsen,Germany,2020-05-31 02:32:45,5299,213,4850
31905,05/30/2020,Sachsen-Anhalt,Germany,2020-05-31 02:32:45,1704,55,1596
31906,05/30/2020,Saga,Japan,2020-05-31 02:32:45,45,0,37
31907,05/30/2020,Saint Barthelemy,France,2020-05-31 02:32:45,6,0,6
31908,05/30/2020,Saint Pierre and Miquelon,France,2020-05-31 02:32:45,1,0,1
31909,05/30/2020,Saitama,Japan,2020-05-31 02:32:45,1004,48,890
31910,05/30/2020,San Andres y Providencia,Colombia,2020-05-31 02:32:45,17,0,11
31911,05/30/2020,San Luis Potosi,Mexico,2020-05-31 02:32:45,882,50,557
31912,05/30/2020,San Martin,Peru,2020-05-31 02:32:45,1225,19,0
31913,05/30/2020,Santa Catarina,Brazil,2020-05-31 02:32:45,8778,136,0
31914,05/30/2020,Santander,Colombia,2020-05-31 02:32:45,59,3,38
31915,05/30/2020,Sao Paulo,Brazil,2020-05-31 02:32:45,107142,7532,0
31916,05/30/2020,Sardegna,Italy,2020-05-31 02:32:45,1356,130,1040
31917,05/30/2020,Saskatchewan,Canada,2020-05-31 02:32:45,645,10,580
31918,05/30/2020,Schleswig-Holstein,Germany,2020-05-31 02:32:45,3090,145,2800
31919,05/30/2020,Sergipe,Brazil,2020-05-31 02:32:45,6805,149,0
31920,05/30/2020,Shaanxi,Mainland China,2020-05-31 02:32:45,308,3,305
31921,05/30/2020,Shandong,Mainland China,2020-05-31 02:32:45,792,7,780
31922,05/30/2020,Shanghai,Mainland China,2020-05-31 02:32:45,672,7,657
31923,05/30/2020,Shanxi,Mainland China,2020-05-31 02:32:45,198,0,198
31924,05/30/2020,Shiga,Japan,2020-05-31 02:32:45,100,1,91
31925,05/30/2020,Shimane,Japan,2020-05-31 02:32:45,24,0,20
31926,05/30/2020,Shizuoka,Japan,2020-05-31 02:32:45,75,1,72
31927,05/30/2020,Sichuan,Mainland China,2020-05-31 02:32:45,564,3,558
31928,05/30/2020,Sicilia,Italy,2020-05-31 02:32:45,3442,273,2170
31929,05/30/2020,Sinaloa,Mexico,2020-05-31 02:32:45,3261,488,2283
31930,05/30/2020,Sint Maarten,Netherlands,2020-05-31 02:32:45,77,15,60
31931,05/30/2020,Sonora,Mexico,2020-05-31 02:32:45,1865,109,1409
31932,05/30/2020,South Australia,Australia,2020-05-31 02:32:45,440,4,435
31933,05/30/2020,South Carolina,US,2020-05-31 02:32:45,11394,487,0
31934,05/30/2020,South Dakota,US,2020-05-31 02:32:45,4960,62,0
31935,05/30/2020,St Martin,France,2020-05-31 02:32:45,41,3,33
31936,05/30/2020,Sucre,Colombia,2020-05-31 02:32:45,15,0,3
31937,05/30/2020,Tabasco,Mexico,2020-05-31 02:32:45,4009,508,2731
31938,05/30/2020,Tacna,Peru,2020-05-31 02:32:45,375,4,0
31939,05/30/2020,Tamaulipas,Mexico,2020-05-31 02:32:45,1554,107,1116
31940,05/30/2020,Tarapaca,Chile,2020-05-31 02:32:45,2250,18,0
31941,05/30/2020,Tasmania,Australia,2020-05-31 02:32:45,228,13,206
31942,05/30/2020,Tennessee,US,2020-05-31 02:32:45,22566,364,0
31943,05/30/2020,Texas,US,2020-05-31 02:32:45,62675,1652,0
31944,05/30/2020,Thuringen,Germany,2020-05-31 02:32:45,2977,162,2590
31945,05/30/2020,Tianjin,Mainland China,2020-05-31 02:32:45,192,3,188
31946,05/30/2020,Tibet,Mainland China,2020-05-31 02:32:45,1,0,1
31947,05/30/2020,Tlaxcala,Mexico,2020-05-31 02:32:45,1001,148,623
31948,05/30/2020,Tocantins,Brazil,2020-05-31 02:32:45,3981,71,0
31949,05/30/2020,Tochigi,Japan,2020-05-31 02:32:45,65,0,46
31950,05/30/2020,Tokushima,Japan,2020-05-31 02:32:45,5,1,4
31951,05/30/2020,Tokyo,Japan,2020-05-31 02:32:45,5235,304,4508
31952,05/30/2020,Tolima,Colombia,2020-05-31 02:32:45,247,9,122
31953,05/30/2020,Toscana,Italy,2020-05-31 02:32:45,10100,1037,7897
31954,05/30/2020,Tottori,Japan,2020-05-31 02:32:45,3,0,3
31955,05/30/2020,Toyama,Japan,2020-05-31 02:32:45,227,22,187
31956,05/30/2020,Tumbes,Peru,2020-05-31 02:32:45,1219,71,0
31957,05/30/2020,Turks and Caicos Islands,UK,2020-05-31 02:32:45,12,1,11
31958,05/30/2020,Ucayali,Peru,2020-05-31 02:32:45,3645,107,0
31959,05/30/2020,Umbria,Italy,2020-05-31 02:32:45,1431,76,1324
31960,05/30/2020,Unknown,Brazil,2020-05-31 02:32:45,0,0,200892
31961,05/30/2020,Unknown,Chile,2020-05-31 02:32:45,0,0,40431
31962,05/30/2020,Unknown,Germany,2020-05-31 02:32:45,1646,0,0
31963,05/30/2020,Unknown,Japan,2020-05-31 02:32:45,8,0,0
31964,05/30/2020,Unknown,Peru,2020-05-31 02:32:45,0,0,66447
31965,05/30/2020,Unknown,Spain,2020-05-31 02:32:45,0,0,0
31966,05/30/2020,Utah,US,2020-05-31 02:32:45,9533,112,0
31967,05/30/2020,Valle d'Aosta,Italy,2020-05-31 02:32:45,1183,143,1023
31968,05/30/2020,Valle del Cauca,Colombia,2020-05-31 02:32:45,3083,149,855
31969,05/30/2020,Valparaiso,Chile,2020-05-31 02:32:45,3037,63,0
31970,05/30/2020,Vaupes,Colombia,2020-05-31 02:32:45,11,0,0
31971,05/30/2020,Veneto,Italy,2020-05-31 02:32:45,19146,1916,15618
31972,05/30/2020,Veracruz,Mexico,2020-05-31 02:32:45,3624,506,2535
31973,05/30/2020,Vermont,US,2020-05-31 02:32:45,977,55,0
31974,05/30/2020,Vichada,Colombia,2020-05-31 02:32:45,1,0,0
31975,05/30/2020,Victoria,Australia,2020-05-31 02:32:45,1649,19,1557
31976,05/30/2020,Virgin Islands,US,2020-05-31 02:32:45,69,6,0
31977,05/30/2020,Virginia,US,2020-05-31 02:32:45,43611,1370,0
31978,05/30/2020,Wakayama,Japan,2020-05-31 02:32:45,63,3,57
31979,05/30/2020,Washington,US,2020-05-31 02:32:45,21349,1118,0
31980,05/30/2020,West Virginia,US,2020-05-31 02:32:45,1989,75,0
31981,05/30/2020,Western Australia,Australia,2020-05-31 02:32:45,586,9,552
31982,05/30/2020,Wisconsin,US,2020-05-31 02:32:45,18230,588,0
31983,05/30/2020,Wyoming,US,2020-05-31 02:32:45,898,16,0
31984,05/30/2020,Xinjiang,Mainland China,2020-05-31 02:32:45,76,3,73
31985,05/30/2020,Yamagata,Japan,2020-05-31 02:32:45,69,0,66
31986,05/30/2020,Yamaguchi,Japan,2020-05-31 02:32:45,37,0,35
31987,05/30/2020,Yamanashi,Japan,2020-05-31 02:32:45,64,1,57
31988,05/30/2020,Yucatan,Mexico,2020-05-31 02:32:45,1771,146,1226
31989,05/30/2020,Yukon,Canada,2020-05-31 02:32:45,11,0,11
31990,05/30/2020,Yunnan,Mainland China,2020-05-31 02:32:45,185,2,183
31991,05/30/2020,Zacatecas,Mexico,2020-05-31 02:32:45,284,33,188
31992,05/30/2020,Zhejiang,Mainland China,2020-05-31 02:32:45,1268,1,1267
31993,05/31/2020,,Afghanistan,2020-06-01 02:32:46,15205,257,1328
31994,05/31/2020,,Albania,2020-06-01 02:32:46,1137,33,872
31995,05/31/2020,,Algeria,2020-06-01 02:32:46,9394,653,5748
31996,05/31/2020,,Andorra,2020-06-01 02:32:46,764,51,694
31997,05/31/2020,,Angola,2020-06-01 02:32:46,86,4,18
31998,05/31/2020,,Antigua and Barbuda,2020-06-01 02:32:46,26,3,19
31999,05/31/2020,,Argentina,2020-06-01 02:32:46,16851,539,5336
32000,05/31/2020,,Armenia,2020-06-01 02:32:46,9282,131,3386
32001,05/31/2020,,Austria,2020-06-01 02:32:46,16731,668,15593
32002,05/31/2020,,Azerbaijan,2020-06-01 02:32:46,5494,63,3428
32003,05/31/2020,,Bahamas,2020-06-01 02:32:46,102,11,48
32004,05/31/2020,,Bahrain,2020-06-01 02:32:46,11398,19,6673
